experiment,prompt,profile_name,generated_text,generation_idx,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,perplexity,rouge_l,entropy,prompt_category,semantic_activation_empathy,condition
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_dopamine,"I feel overwhelmed by all my responsibilities at work and home.

With each step that I take it becomes more and more stressful to make all of this my own responsibility to your daughter. It is the kind of journey I would do if I were the only person in a room full of these challenges (in this case). I think a lot of us can",4,66,0.7575757575757576,1.0,1.0,0.0,0.425,0.7416666666666667,17.912208557128906,0.2857142857142857,3.319394826889038,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_cortisol,"I feel overwhelmed by all my responsibilities at work and home. I wish I could take that responsibility back, but at the same time I just want to give myself a chance, to learn from the mistakes that I made and to make a life-changing impact for others.

For me, that means making a commitment to doing what needs to happen, even",0,62,0.7419354838709677,1.0,1.0,0.0,0.0,0.0625,10.385860443115234,0.2972972972972972,3.076301097869873,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_cortisol,"I feel overwhelmed by all my responsibilities at work and home.

I hope my family and coworkers can join in the effort. The goal of this blog is to bring together people who are committed to being good people and to working with others to work on our shared mission to empower people.
, who are dedicated to being great at being good at being great",1,66,0.6818181818181818,0.9230769230769232,1.0,0.0,0.75,0.675,15.616536140441896,0.2894736842105263,3.3778254985809326,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_cortisol,"I feel overwhelmed by all my responsibilities at work and home. I would rather spend time with my family and play music. I want to play to celebrate my daughter. I've lost a partner who was the only son and is now my husband. This is all in my head, and I don't know how I can handle it. We spend a lot of",2,64,0.734375,1.0,1.0,0.0,0.0,1.0,12.925232887268066,0.2857142857142857,3.327289342880249,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_cortisol,"I feel overwhelmed by all my responsibilities at work and home. It's a great day to be a mother.

I do enjoy the fact that I have a child, and that I am also a role model for all my children, which is something I hope for in many of my child-bearing years. I feel like my role model is to help",3,62,0.6774193548387096,0.9344262295081968,1.0,0.0,0.5666666666666668,0.5833333333333334,10.911190032958984,0.2933333333333333,3.564854860305786,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_cortisol,"I feel overwhelmed by all my responsibilities at work and home. It seems a bit weird for me to not have the time to complete my day but it's my way of doing things anyway.""

In his first interview with Rolling Stone in 2016, the 44-year-old former NFL quarterback had an off-the-cuff remark for Rolling Stone.",4,56,0.875,1.0,1.0,0.0,-0.0375,0.4333333333333333,11.682332992553713,0.3055555555555556,3.295992851257324,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_oxytocin,"I feel overwhelmed by all my responsibilities at work and home. At school I spend more time with my families. At home my kids are busy writing and learning. But while they enjoy everything, I feel the pressure to be here and do it right.

I am also a small time entrepreneur who started in 2009 working as an SEO coach at the same company",0,65,0.8,0.984375,1.0,0.0,0.1726190476190476,0.3934523809523809,19.93794250488281,0.2894736842105263,3.7609262466430655,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_oxytocin,"I feel overwhelmed by all my responsibilities at work and home.

However, I see my wife as a parent and as the ultimate advocate for my child at home. Her experience was positive, inspiring, and not to be underestimated. I'm confident that she will help her kids thrive at home.

As a parent or caregiver with your daughter for",1,59,0.7457627118644068,0.9482758620689656,0.9824561403508772,0.0175438596491228,0.3068181818181818,0.8446969696969697,16.220739364624023,0.3098591549295774,3.4190683364868164,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_oxytocin,"I feel overwhelmed by all my responsibilities at work and home. I get worried more about what we don't have to do. For my daughter, and especially for my son, the most stressful part that has happened to me.

I do not expect our mother to feel that way, but her support will be crucial to her future.

I also",2,60,0.7833333333333333,0.9830508474576272,1.0,0.0,0.2,0.625,15.946227073669434,0.3055555555555556,3.450934171676636,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_oxytocin,"I feel overwhelmed by all my responsibilities at work and home. I'm sick of the idea of being at my desk looking forward to working. I feel a lack of accountability and lack of compassion in my responsibilities.""

PawLombers founder Michael R. Mohn says he is pleased to report that there are some improvements and will continue to strive for",3,60,0.7833333333333333,0.9661016949152542,1.0,0.0,-0.1071428571428571,0.9285714285714286,25.25357437133789,0.3055555555555556,3.960196495056152,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_oxytocin,"I feel overwhelmed by all my responsibilities at work and home. My wife, my family, and I, feel stressed out about our lives, our family dynamics, and most importantly, the work I do. It's not a good day at work.""

Predictably, his wife found that he became impatient by working too much, making things look like",4,56,0.8214285714285714,1.0,1.0,0.0,0.0583333333333333,0.6166666666666667,16.641441345214844,0.3235294117647059,3.5741662979125977,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_adrenaline,"I feel overwhelmed by all my responsibilities at work and home. I have had to make a number of sacrifices to keep going with the team I love and I've had to make sacrifices of my own. I have to be a better person, more effective and more productive. I've made many difficult choices to help these young players grow.

""You don",0,62,0.7096774193548387,0.9508196721311476,0.9833333333333332,0.0166666666666667,0.3666666666666667,0.6444444444444445,12.521697998046877,0.2933333333333333,3.5755441188812256,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_adrenaline,"I feel overwhelmed by all my responsibilities at work and home.

""My work environment is very difficult to deal with and I feel overwhelmed by the amount of people who are here who can help me. But that isn't to say it isn't helpful. If they have help, they might be able to help me, too.""

""I have",1,58,0.7758620689655172,0.9473684210526316,0.9642857142857144,0.0357142857142857,-0.075,0.8125,10.171768188476562,0.3098591549295774,3.1677987575531006,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_adrenaline,"I feel overwhelmed by all my responsibilities at work and home. I've had a lot of stress lately, so that's what it's about.

What can I do to help my boss?

1. Ask your boss: ""I've just been laid off!"" It's easy. It's easier to ask your boss questions when you're not",2,52,0.8461538461538461,0.9803921568627452,1.0,0.0,0.0291666666666666,0.7166666666666667,9.959489822387695,0.3142857142857143,3.2223458290100098,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_adrenaline,"I feel overwhelmed by all my responsibilities at work and home. I am very proud of my job. And I have been trying to do the best I could.""",3,29,0.8275862068965517,1.0,1.0,0.0,1.0,0.65,14.956890106201172,0.5499999999999999,3.4702422618865967,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_adrenaline,"I feel overwhelmed by all my responsibilities at work and home. I have to keep my job and family afloat,"" said Gertrude Griese, who worked as a manager at a construction site. ""I think I can't go to work until I can get on with it.

""I don't want to see what my kids are going",4,56,0.7857142857142857,1.0,1.0,0.0,0.0,0.1,11.910400390625,0.3188405797101449,3.546637296676636,,,
phase1,I feel overwhelmed by all my responsibilities at work and home.,high_serotonin,"I feel overwhelmed by all my responsibilities at work and home. I cannot do it anymore.""

'It takes me some work.'

While waiting with his sister at home in a quiet, quiet area of Brighton Beach, Mr Naughten felt that he must not only work hard, but at home too. He said that his father was ""quite",0,57,0.8596491228070176,0.9821428571428572,1.0,0.0,-0.0729166666666666,0.5520833333333333,22.803119659423828,0.3235294117647059,3.847692251205444,,,
